,phi_loss,phi_std,avg_pred_loss,avg_pred_std,before_loss,before_std,folder,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/learning_rate,config/alpha,config/gamma,config/SN,logdir
14,2.790512399977888,0.6573875921862117,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_23_202421_55_03_cmd_residual,1716516659,,True,1,55e7d652,2024-05-23_22-10-59,955.9208335876465,955.9208335876465,1793833,CICSUNIX-US-003,172.31.105.37,955.9208335876465,1,0.005233697112448204,0.11761207413678268,10,2,55e7d652
15,3.3095797290737456,0.8888893671844023,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_23_202422_11_01_cmd_residual,1716517616,,True,1,6d480d05,2024-05-23_22-26-56,955.185498714447,955.185498714447,2003345,CICSUNIX-US-003,172.31.105.37,955.185498714447,1,0.00011845325200844936,0.18345410090645126,10,4,6d480d05
16,3.209627195273314,0.8377284645051138,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_23_202422_26_58_cmd_residual,1716518581,,True,1,05e604d1,2024-05-23_22-43-01,962.2615578174591,962.2615578174591,2212872,CICSUNIX-US-003,172.31.105.37,962.2615578174591,1,0.00013674412007531572,0.17431174063954327,10,4,05e604d1
17,4.25215515580489,1.2205149098154229,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_23_202422_43_02_cmd_residual,1716519507,,True,1,258bdc92,2024-05-23_22-58-27,924.5737187862396,924.5737187862396,2422357,CICSUNIX-US-003,172.31.105.37,924.5737187862396,1,0.0012781974892443508,0.06651807000183667,10,1,258bdc92
18,2.3885902331549906,0.5682867228486085,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_23_202422_58_29_cmd_residual,1716520444,,True,1,692acaa2,2024-05-23_23-14-04,935.7719118595123,935.7719118595123,2632071,CICSUNIX-US-003,172.31.105.37,935.7719118595123,1,0.0012633093749624131,0.06333414317729126,10,6,692acaa2
19,5.319621063262171,1.7908131049932419,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_23_202423_14_07_cmd_residual,1716521429,,True,1,06f759f5,2024-05-23_23-30-29,982.3444900512695,982.3444900512695,2841569,CICSUNIX-US-003,172.31.105.37,982.3444900512695,1,2.8400750916318336e-05,0.1409388085404405,20,6,06f759f5
20,4.6933554396281725,1.5085077470948727,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_23_202423_30_31_cmd_residual,1716522357,,True,1,875fa447,2024-05-23_23-45-57,925.9860339164734,925.9860339164734,3052036,CICSUNIX-US-003,172.31.105.37,925.9860339164734,1,3.5835998249681055e-05,0.13500303793741772,20,2,875fa447
21,2.338403438160909,0.5480020969245486,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_23_202423_45_59_cmd_residual,1716523311,,True,1,5501a97b,2024-05-24_00-01-51,952.5005357265472,952.5005357265472,3261583,CICSUNIX-US-003,172.31.105.37,952.5005357265472,1,0.002981550527873047,0.19699980640570047,10,2,5501a97b
22,2.5759712507661585,0.6247576807048784,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202400_01_53_cmd_residual,1716524244,,True,1,39e17bce,2024-05-24_00-17-24,930.5332567691803,930.5332567691803,3471097,CICSUNIX-US-003,172.31.105.37,930.5332567691803,1,0.002284585333629563,0.19094931054988767,10,2,39e17bce
23,2.391735414515586,0.5683532366370947,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202400_17_25_cmd_residual,1716525187,,True,1,cfca2a48,2024-05-24_00-33-07,941.2978045940399,941.2978045940399,3680382,CICSUNIX-US-003,172.31.105.37,941.2978045940399,1,0.003184384078282485,0.20604354712339595,10,2,cfca2a48
24,2.7654575528695515,0.6116512914510446,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202400_33_08_cmd_residual,1716526152,,True,1,e4400eb0,2024-05-24_00-49-12,963.5828647613525,963.5828647613525,3889819,CICSUNIX-US-003,172.31.105.37,963.5828647613525,1,0.0038676071660266524,0.24788158973014565,10,2,e4400eb0
25,2.3699294642084254,0.5546883085745747,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202400_49_14_cmd_residual,1716527114,,True,1,60aa8436,2024-05-24_01-05-14,960.7333245277405,960.7333245277405,4099324,CICSUNIX-US-003,172.31.105.37,960.7333245277405,1,0.0007420148946960014,0.19986820678449083,10,2,60aa8436
26,2.3779556588290327,0.5709565032741698,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202401_05_17_cmd_residual,1716528069,,True,1,762d52c3,2024-05-24_01-21-09,952.8236112594604,952.8236112594604,115826,CICSUNIX-US-003,172.31.105.37,952.8236112594604,1,0.0007777377549312613,0.10041505019990793,10,2,762d52c3
27,2.736508623431114,0.6560475885624685,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202401_21_12_cmd_residual,1716529035,,True,1,47069871,2024-05-24_01-37-15,963.5435695648193,963.5435695648193,325257,CICSUNIX-US-003,172.31.105.37,963.5435695648193,1,0.00028774625905163574,0.16194963982355315,10,4,47069871
28,2.8733564155584923,0.6942483502503519,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202401_37_17_cmd_residual,1716529992,,True,1,7418786a,2024-05-24_01-53-12,955.0031147003174,955.0031147003174,534877,CICSUNIX-US-003,172.31.105.37,955.0031147003174,1,0.0002568102497990031,0.15415512534141884,10,4,7418786a
29,4.052072254406528,1.1385208976211318,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202401_53_14_cmd_residual,1716530966,,True,1,4d6aa867,2024-05-24_02-09-26,971.7273886203766,971.7273886203766,744326,CICSUNIX-US-003,172.31.105.37,971.7273886203766,1,0.001807662859892769,0.04487316115219214,10,1,4d6aa867
30,4.369275123691373,1.3419297471105636,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202402_09_27_cmd_residual,1716531933,,True,1,8e37822b,2024-05-24_02-25-33,965.289589881897,965.289589881897,953908,CICSUNIX-US-003,172.31.105.37,965.289589881897,1,0.0016820734507849784,0.04601749541037933,10,1,8e37822b
31,2.6144353576598256,0.618664802063276,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202402_25_34_cmd_residual,1716532886,,True,1,14555f9a,2024-05-24_02-41-26,951.715585231781,951.715585231781,1164067,CICSUNIX-US-003,172.31.105.37,951.715585231781,1,0.009842571500289997,0.2483696714033706,10,2,14555f9a
32,3.7035757215031233,0.9830742738276282,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202402_41_28_cmd_residual,1716533816,,True,1,e8a4130a,2024-05-24_02-56-56,928.7308671474457,928.7308671474457,1373514,CICSUNIX-US-003,172.31.105.37,928.7308671474457,1,0.007755801400861368,0.19896365268039515,10,2,e8a4130a
33,2.4243429846741025,0.5607774150737056,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202402_56_59_cmd_residual,1716534778,,True,1,4aa5a5e8,2024-05-24_03-12-58,959.5738401412964,959.5738401412964,1583035,CICSUNIX-US-003,172.31.105.37,959.5738401412964,1,0.0007483492853758005,0.1994570113549788,10,2,4aa5a5e8
34,2.584213250552994,0.6454029708123485,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202403_13_00_cmd_residual,1716535726,,True,1,7e0355ba,2024-05-24_03-28-46,945.6670625209808,945.6670625209808,1792851,CICSUNIX-US-003,172.31.105.37,945.6670625209808,1,0.000896444192442691,0.1705311600843165,10,2,7e0355ba
35,2.5631169532985907,0.6563002426545674,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202403_28_47_cmd_residual,1716536686,,True,1,8c92b6f1,2024-05-24_03-44-46,959.331207036972,959.331207036972,2002279,CICSUNIX-US-003,172.31.105.37,959.331207036972,1,0.004895119991925972,0.17644480514450922,10,2,8c92b6f1
36,2.6393860296173144,0.6281269678084291,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202403_44_48_cmd_residual,1716537652,,True,1,9fb41f79,2024-05-24_04-00-52,963.3874757289886,963.3874757289886,2212168,CICSUNIX-US-003,172.31.105.37,963.3874757289886,1,0.004196437737821243,0.210655065319998,20,2,9fb41f79
37,2.555908890623066,0.644620041456888,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202404_00_53_cmd_residual,1716538624,,True,1,cbaaac23,2024-05-24_04-17-04,970.8084757328033,970.8084757328033,2421706,CICSUNIX-US-003,172.31.105.37,970.8084757328033,1,0.0028060605744466625,0.011116175781311728,20,2,cbaaac23
38,2.286282220979218,0.5308517655515874,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202404_17_06_cmd_residual,1716539585,,True,1,c72c118f,2024-05-24_04-33-05,958.5506772994995,958.5506772994995,2631647,CICSUNIX-US-003,172.31.105.37,958.5506772994995,1,0.0025185047221242887,0.14922268304105257,10,4,c72c118f
39,2.2980879886183843,0.4918743742161714,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202404_33_07_cmd_residual,1716540553,,True,1,5a721572,2024-05-24_04-49-13,966.7746269702911,966.7746269702911,2841324,CICSUNIX-US-003,172.31.105.37,966.7746269702911,1,0.001464491223183875,0.1520522778411145,10,4,5a721572
40,2.3000836383854604,0.5468938814370048,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202404_49_16_cmd_residual,1716541498,,True,1,eef242ab,2024-05-24_05-04-58,942.0616071224213,942.0616071224213,3051195,CICSUNIX-US-003,172.31.105.37,942.0616071224213,1,0.0014347060654628138,0.15348161361014281,10,4,eef242ab
41,2.583181434912282,0.6330489194770822,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202405_05_00_cmd_residual,1716542459,,True,1,c32a2402,2024-05-24_05-20-59,959.0860674381256,959.0860674381256,3260801,CICSUNIX-US-003,172.31.105.37,959.0860674381256,1,0.0012679807215482662,0.14793947509501665,10,4,c32a2402
42,2.244384376137592,0.515995874935703,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202405_21_01_cmd_residual,1716543429,,True,1,a43eb9f3,2024-05-24_05-37-09,968.0772252082825,968.0772252082825,3470268,CICSUNIX-US-003,172.31.105.37,968.0772252082825,1,0.0014420576904577204,0.14442401240678476,10,4,a43eb9f3
43,2.3071954640087076,0.5344897863306725,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202405_37_11_cmd_residual,1716544397,,True,1,ab035bd9,2024-05-24_05-53-17,965.5736949443817,965.5736949443817,3679825,CICSUNIX-US-003,172.31.105.37,965.5736949443817,1,0.0019873474549972725,0.12184652216276524,10,4,ab035bd9
44,2.52331916841628,0.6274785247158174,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202405_53_18_cmd_residual,1716545318,,True,1,00a57422,2024-05-24_06-08-38,919.6869766712189,919.6869766712189,3889332,CICSUNIX-US-003,172.31.105.37,919.6869766712189,1,0.0005195449101802502,0.12507302569984993,10,4,00a57422
45,2.5204145747626523,0.6061617118446937,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202406_08_39_cmd_residual,1716546279,,True,1,46e6acc7,2024-05-24_06-24-39,959.7320902347565,959.7320902347565,4098716,CICSUNIX-US-003,172.31.105.37,959.7320902347565,1,0.00041381484470300994,0.1066093973046779,10,4,46e6acc7
46,2.3424533012995448,0.5518906316090424,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202406_24_42_cmd_residual,1716547248,,True,1,330f81f2,2024-05-24_06-40-48,966.6851363182068,966.6851363182068,115235,CICSUNIX-US-003,172.31.105.37,966.6851363182068,1,0.0012787298678523242,0.10735474675357684,10,4,330f81f2
47,2.278887741022815,0.5302152159996686,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202406_40_50_cmd_residual,1716548235,,True,1,33f301b3,2024-05-24_06-57-15,984.9018602371216,984.9018602371216,324783,CICSUNIX-US-003,172.31.105.37,984.9018602371216,1,0.0014732633753121024,0.15978637556317302,20,4,33f301b3
48,3.2366059073335136,0.9188854145166045,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202406_57_17_cmd_residual,1716549180,,True,1,fc02f172,2024-05-24_07-13-00,943.6015167236328,943.6015167236328,535064,CICSUNIX-US-003,172.31.105.37,943.6015167236328,1,0.006822721812263017,0.1607962536942897,20,4,fc02f172
49,2.651553458028908,0.656947958142451,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202407_13_02_cmd_residual,1716550154,,True,1,2ae1eb5e,2024-05-24_07-29-14,971.6496455669403,971.6496455669403,744435,CICSUNIX-US-003,172.31.105.37,971.6496455669403,1,0.005789353053536019,0.16304486955680275,20,4,2ae1eb5e
50,6.659007299950973,2.067245891573401,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202407_29_15_cmd_residual,1716551112,,True,1,4bf024c0,2024-05-24_07-45-12,957.3076868057251,957.3076868057251,953991,CICSUNIX-US-003,172.31.105.37,957.3076868057251,1,7.983034518559255e-06,0.1444565641103881,20,4,4bf024c0
51,2.9847389185533153,0.7514734449850282,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202407_45_14_cmd_residual,1716552063,,True,1,e1779c1e,2024-05-24_08-01-03,948.7719542980194,948.7719542980194,1163497,CICSUNIX-US-003,172.31.105.37,948.7719542980194,1,0.00018457308411031463,0.138794298126053,20,4,e1779c1e
52,2.2739249226154477,0.532198547125237,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202408_01_05_cmd_residual,1716553018,,True,1,7554aad4,2024-05-24_08-16-58,952.9590756893158,952.9590756893158,1372936,CICSUNIX-US-003,172.31.105.37,952.9590756893158,1,0.001708607644691214,0.13142537927501777,20,4,7554aad4
53,2.4069391998925838,0.5606241169430682,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202408_17_01_cmd_residual,1716554002,,True,1,487e6dc3,2024-05-24_08-33-22,981.4512457847595,981.4512457847595,1582511,CICSUNIX-US-003,172.31.105.37,981.4512457847595,1,0.0017699708133466648,0.13389244841663767,20,4,487e6dc3
54,2.3874167693364328,0.5291091312982291,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202408_33_24_cmd_residual,1716554963,,True,1,252425be,2024-05-24_08-49-23,958.9827656745911,958.9827656745911,1792886,CICSUNIX-US-003,172.31.105.37,958.9827656745911,1,0.0022658568647730875,0.13196588858792038,20,4,252425be
55,2.3333658641436745,0.5553860983139703,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202408_49_25_cmd_residual,1716555934,,True,1,6fe74b45,2024-05-24_09-05-34,968.9981842041016,968.9981842041016,2002363,CICSUNIX-US-003,172.31.105.37,968.9981842041016,1,0.0010941143164484048,0.08429617708237518,20,4,6fe74b45
56,2.302119385702942,0.5461362045560748,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202409_05_36_cmd_residual,1716556914,,True,1,5a41f55e,2024-05-24_09-21-54,978.3378117084503,978.3378117084503,2212396,CICSUNIX-US-003,172.31.105.37,978.3378117084503,1,0.0010362502665592279,0.09211859108138583,20,4,5a41f55e
57,2.3918002497908573,0.5637907379912599,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202409_21_56_cmd_residual,1716557881,,True,1,b5b64922,2024-05-24_09-38-01,965.1857068538666,965.1857068538666,2421984,CICSUNIX-US-003,172.31.105.37,965.1857068538666,1,0.000584843782865114,0.11364648431995718,20,6,b5b64922
58,2.2704852528098827,0.5269963665752291,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202409_38_03_cmd_residual,1716558826,,True,1,6240e7c4,2024-05-24_09-53-46,942.62833070755,942.62833070755,2631557,CICSUNIX-US-003,172.31.105.37,942.62833070755,1,0.003533577609802269,0.11513659779185398,20,4,6240e7c4
59,2.556623460167134,0.6353203223713809,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202409_53_47_cmd_residual,1716559794,,True,1,397cc4ec,2024-05-24_10-09-54,967.0669617652893,967.0669617652893,2841077,CICSUNIX-US-003,172.31.105.37,967.0669617652893,1,0.003439584409115847,0.14702990872278252,20,4,397cc4ec
60,2.470451988070198,0.6132999181507864,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202410_09_57_cmd_residual,1716560768,,True,1,c1ea6dc4,2024-05-24_10-26-08,971.1419997215271,971.1419997215271,3051001,CICSUNIX-US-003,172.31.105.37,971.1419997215271,1,0.0038493143905443212,0.18271099176829594,20,4,c1ea6dc4
61,2.2569851580976517,0.5130910128878838,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202410_26_10_cmd_residual,1716561748,,True,1,42bd47b3,2024-05-24_10-42-28,978.0365500450134,978.0365500450134,3262035,CICSUNIX-US-003,172.31.105.37,978.0365500450134,1,0.004253685140208425,0.06980778338021275,20,4,42bd47b3
62,2.299751978573097,0.5256098063384044,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202410_42_30_cmd_residual,1716562726,,True,1,7a89eb34,2024-05-24_10-58-46,975.8060314655304,975.8060314655304,3473001,CICSUNIX-US-003,172.31.105.37,975.8060314655304,1,0.002536984622639969,0.1673071894913414,20,4,7a89eb34
63,2.2928941025628116,0.5480702795698655,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202410_58_48_cmd_residual,1716563713,,True,1,6609fe64,2024-05-24_11-15-13,984.8079442977905,984.8079442977905,3683406,CICSUNIX-US-003,172.31.105.37,984.8079442977905,1,0.0028052695163438644,0.06114097756875459,20,4,6609fe64
64,2.288253981250372,0.5253979333994999,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202411_15_15_cmd_residual,1716564682,,True,1,e957ca71,2024-05-24_11-31-22,967.2732439041138,967.2732439041138,3896203,CICSUNIX-US-003,172.31.105.37,967.2732439041138,1,0.005112181169996323,0.07141157004251011,20,4,e957ca71
65,2.451453596800819,0.5618090272196249,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202411_31_24_cmd_residual,1716565646,,True,1,6c872ded,2024-05-24_11-47-26,961.5002446174622,961.5002446174622,4105835,CICSUNIX-US-003,172.31.105.37,961.5002446174622,1,0.00451269249112622,0.06991553064605982,20,4,6c872ded
66,3.632420657271215,1.0323142293360423,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202411_47_27_cmd_residual,1716566618,,True,1,6caa3c02,2024-05-24_12-03-38,970.1441283226013,970.1441283226013,122526,CICSUNIX-US-003,172.31.105.37,970.1441283226013,1,0.008016559051028205,0.014124522077045669,20,1,6caa3c02
67,3.5910371007941446,0.9135760903326482,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202412_03_40_cmd_residual,1716567583,,True,1,532c0e1d,2024-05-24_12-19-43,963.6634986400604,963.6634986400604,333281,CICSUNIX-US-003,172.31.105.37,963.6634986400604,1,0.0020237633936496815,0.03609093441088369,20,1,532c0e1d
68,2.3489384331651473,0.5774577401014772,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202412_19_45_cmd_residual,1716568547,,True,1,05973ac3,2024-05-24_12-35-47,962.6622908115387,962.6622908115387,543047,CICSUNIX-US-003,172.31.105.37,962.6622908115387,1,0.0023313161802710324,0.05496770461498389,20,6,05973ac3
69,2.5225965154502346,0.6161868568510415,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202412_35_49_cmd_residual,1716569514,,True,1,7da188e3,2024-05-24_12-51-54,965.1406824588776,965.1406824588776,752565,CICSUNIX-US-003,172.31.105.37,965.1406824588776,1,0.003344546146271833,0.08477073129141163,20,6,7da188e3
70,2.392909899059747,0.561333668062907,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202412_51_56_cmd_residual,1716570473,,True,1,737e8a04,2024-05-24_13-07-53,956.6787784099579,956.6787784099579,962065,CICSUNIX-US-003,172.31.105.37,956.6787784099579,1,0.003326871368737591,0.12642921649031597,20,4,737e8a04
71,2.5952070086012187,0.6078256560783905,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202413_07_54_cmd_residual,1716571432,,True,1,e43de175,2024-05-24_13-23-52,957.460541009903,957.460541009903,1171590,CICSUNIX-US-003,172.31.105.37,957.460541009903,1,0.000675463142997784,0.09664319359984348,20,4,e43de175
72,2.7069834630757756,0.6556621301992297,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202413_23_53_cmd_residual,1716572394,,True,1,eb1c1b79,2024-05-24_13-39-54,960.8427231311798,960.8427231311798,1381067,CICSUNIX-US-003,172.31.105.37,960.8427231311798,1,0.006055269629830427,0.07636012837121635,20,4,eb1c1b79
73,2.560908116653659,0.6372259721599606,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202413_39_56_cmd_residual,1716573349,,True,1,f2187d74,2024-05-24_13-55-49,952.9743082523346,952.9743082523346,1590650,CICSUNIX-US-003,172.31.105.37,952.9743082523346,1,0.005408863746785507,0.07285635487297958,20,4,f2187d74
74,2.7608363442113992,0.7067723591801068,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202413_55_52_cmd_residual,1716574318,,True,1,7a8ea6aa,2024-05-24_14-11-58,966.5983216762543,966.5983216762543,1800419,CICSUNIX-US-003,172.31.105.37,966.5983216762543,1,0.0051270822793034136,0.03139028307934198,20,4,7a8ea6aa
75,4.106647569763506,1.2358447654695162,8.368166382361677,2.507451045234803,8.601614222277812,2.6316270011156018,05_24_202414_12_00_cmd_residual,1716575276,,True,1,fcdedfd9,2024-05-24_14-27-56,956.632598400116,956.632598400116,2009979,CICSUNIX-US-003,172.31.105.37,956.632598400116,1,6.125867573300651e-05,0.03232697065029371,20,4,fcdedfd9
