,phi_loss,phi_std,avg_pred_loss,avg_pred_std,before_loss,before_std,folder,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/learning_rate,config/alpha,config/phi_first_out,config/phi_second_out,config/discrim_hidden,config/dim_a,config/gamma,config/SN,config/K_shot,logdir
170,1.5006048694886576,0.28125732366956674,8.324864239192403,2.0197420949997817,8.58272702869284,2.122717218908562,06_08_202423_00_40_cmd_residual,1717905245,,False,1,c8a7aa62,2024-06-08_23-54-05,3204.5694947242737,3204.5694947242737,1533299,CICSUNIX-US-003,172.31.105.37,3204.5694947242737,1,0.001529688776973289,0.08462760692735935,256,128,30,12,20,8,50,c8a7aa62
171,1.808147328959667,0.3769526393644537,8.324864239192403,2.0197420949997817,8.58272702869284,2.122717218908562,06_08_202423_44_31_cmd_residual,1717907315,,True,1,cb94e412,2024-06-09_00-28-35,2644.3858604431152,2644.3858604431152,1878652,CICSUNIX-US-003,172.31.105.37,2644.3858604431152,1,0.0010176052838321576,0.08928977385936773,128,128,30,12,20,8,50,cb94e412
172,2.4594591984727048,0.5237672751150478,8.324864239192403,2.0197420949997817,8.58272702869284,2.122717218908562,06_08_202423_54_07_cmd_residual,1717908636,,True,1,13a2ae79,2024-06-09_00-50-36,3388.8439416885376,3388.8439416885376,1953827,CICSUNIX-US-003,172.31.105.37,3388.8439416885376,1,0.002189060557181973,0.0752533263848206,256,128,80,12,20,8,50,13a2ae79
173,1.5868733463495732,0.30584537054449407,8.324864239192403,2.0197420949997817,8.58272702869284,2.122717218908562,06_09_202400_28_37_cmd_residual,1717910354,,False,1,0b3d77d4,2024-06-09_01-19-14,3036.767501592636,3036.767501592636,2258079,CICSUNIX-US-003,172.31.105.37,3036.767501592636,1,0.0021410787586057974,0.07384125739133983,256,40,30,12,20,8,50,0b3d77d4
174,1.849075501830005,0.402224464403507,8.324864239192403,2.0197420949997817,8.58272702869284,2.122717218908562,06_09_202400_50_37_cmd_residual,1717911636,,True,1,1024f78d,2024-06-09_01-40-36,2998.76562666893,2998.76562666893,2427980,CICSUNIX-US-003,172.31.105.37,2998.76562666893,1,0.0021767127501968395,0.0756118854521551,256,40,30,12,20,8,50,1024f78d
175,1.5795760332617856,0.29457518991903286,8.324864239192403,2.0197420949997817,8.58272702869284,2.122717218908562,06_09_202401_19_16_cmd_residual,1717913650,,False,1,2ec3dfaf,2024-06-09_02-14-10,3293.9609048366547,3293.9609048366547,2665510,CICSUNIX-US-003,172.31.105.37,3293.9609048366547,1,0.001672653799870582,0.0718004188294236,256,128,30,12,20,8,50,2ec3dfaf
176,1.4909101788053492,0.27599324296593764,8.324864239192403,2.0197420949997817,8.58272702869284,2.122717218908562,06_09_202401_40_38_cmd_residual,1717914888,,False,1,7b9c2917,2024-06-09_02-34-48,3249.495592355728,3249.495592355728,2828445,CICSUNIX-US-003,172.31.105.37,3249.495592355728,1,0.0015660178859910273,0.06891948589929432,256,128,30,12,20,8,50,7b9c2917
177,1.5856634772431462,0.3108346065391801,8.324864239192403,2.0197420949997817,8.58272702869284,2.122717218908562,06_09_202402_14_12_cmd_residual,1717916947,,False,1,13230753,2024-06-09_03-09-07,3294.9126489162445,3294.9126489162445,3086150,CICSUNIX-US-003,172.31.105.37,3294.9126489162445,1,0.001719731999540392,0.06333397417914616,256,128,30,12,20,8,50,13230753
178,1.6179194922840816,0.3091412258481035,8.324864239192403,2.0197420949997817,8.58272702869284,2.122717218908562,06_09_202402_34_50_cmd_residual,1717918126,,True,1,642b6bca,2024-06-09_03-28-46,3236.4509224891663,3236.4509224891663,3239328,CICSUNIX-US-003,172.31.105.37,3236.4509224891663,1,0.0011571591422412351,0.08219642386806444,256,128,30,12,20,8,50,642b6bca
179,1.4581002307731568,0.27756129471422025,8.324864239192403,2.0197420949997817,8.58272702869284,2.122717218908562,06_09_202403_09_09_cmd_residual,1717920201,,False,1,ada64d5f,2024-06-09_04-03-21,3251.723942041397,3251.723942041397,3503726,CICSUNIX-US-003,172.31.105.37,3251.723942041397,1,0.0017920247843211147,0.06428714731275262,256,128,30,12,20,8,50,ada64d5f
